id,name,category,amount,signup_date,notes
21471,Customer 21471,East,30,2024-01-15,
21472,Customer 21472,East,30,2024-01-15,
21473,Customer 21473,South,10,2024-01-15,
21474,Customer 21474,North,30,2024-01-15,
21475,Customer 21475,East,9999999,2024-01-15,
21476,Customer 21476,East,9999999,2024-01-15,
21477,Customer 21477,East,20,2024-01-15,
21478,Customer 21478,South,9999999,2024-01-15,
21479,Customer 21479,North,20,2024-01-15,
21480,Customer 21480,West,20,2024-01-15,
21481,Customer 21481,South,20,2024-01-15,
21482,Customer 21482,East,20,2024-01-15,
21483,Customer 21483,North,30,2024-01-15,
21484,Customer 21484,East,30,2024-01-15,
21485,Customer 21485,East,30,2024-01-15,
21486,Customer 21486,North,30,2024-01-15,
21487,Customer 21487,South,30,2024-01-15,
21488,Customer 21488,North,9999999,2024-01-15,
21489,Customer 21489,South,9999999,2024-01-15,
21490,Customer 21490,West,9999999,2024-01-15,
21491,Customer 21491,East,10,2024-01-15,
21492,Customer 21492,West,9999999,2024-01-15,
21493,Customer 21493,North,20,2024-01-15,
21494,Customer 21494,North,20,2024-01-15,
21495,Customer 21495,East,10,2024-01-15,
21496,Customer 21496,East,30,2024-01-15,
21497,Customer 21497 ,West,30,2024-01-15,
21498,Customer 21498,South,20,2024-01-15,
21499,Customer 21499,North,9999999,2024-01-15,
21500,Customer 21500,West,N/A,2024-01-15,
21501,Customer 21501,West,9999999,2024-01-15,
21502,Customer 21502,West,30,2024-01-15,
21503,Customer 21503,West,10,2024-01-15,
21504,Customer 21504,North,9999999,2024-01-15,
21505,Customer 21505,South,10,2024-01-15,
21506,Customer 21506,East,10,2024-01-15,
21507,Customer 21507,South,10,2024-01-15,
21508,Customer 21508,East,30,2024-01-15,
21509,Customer 21509,West,9999999,2024-01-15,
21510,Customer 21510,West,9999999,2024-01-15,
21511,Customer 21511,West,10,2024-01-15,
21512,Customer 21512,North,20,2024-01-15,
21513,Customer 21513,South,20,2024-01-15,
21514,Customer 21514,East,10,2024-01-15,
21515,Customer 21515,East,20,2024-01-15,
21516,Customer 21516,South,9999999,2024-01-15,
21517,Customer 21517,East,10,2024-01-15,
21518,Customer 21518,East,20,2024-01-15,
21519,Customer 21519,South,30,2024-01-15,
21520,Customer 21520,East,10,2024-01-15,
21521,Customer 21521,North,9999999,2024-01-15,
21522,Customer 21522,West,9999999,2024-01-15,
21523,Customer 21523,South,9999999,2024-01-15,
21524,Customer 21524,West,9999999,2024-01-15,
21525,Customer 21525,South,20,2024-01-15,
21526,Customer 21526,South,9999999,2024-01-15,
21527,Customer 21527,West,10,2024-01-15,
21528,Customer 21528,North,9999999,2024-01-15,
21529,Customer 21529,West,20,2024-01-15,
21530,Customer 21530,East,30,2024-01-15,
21531,Customer 21531,North,10,2024-01-15,
21532,Customer 21532,West,10,2024-01-15,
21533,Customer 21533,East,30,2024-01-15,
21534,Customer 21534 ,North,10,2024-01-15,
21535,Customer 21535,North,30,2024-01-15,
21536,Customer 21536,North,9999999,2024-01-15,
21537,Customer 21537,West,30,2024-01-15,
21538,Customer 21538,West,20,2024-01-15,
21539,Customer 21539,East,9999999,2024-01-15,
21540,Customer 21540,East,10,2024-01-15,
21541,Customer 21541,East,20,2024-01-15,
21542,Customer 21542,North,10,2024-01-15,
21543,Customer 21543,East,10,2024-01-15,
21544,Customer 21544,East,30,2024-01-15,
21545,Customer 21545,East,20,2024-01-15,
21546,Customer 21546,East,30,2024-01-15,
21547,Customer 21547,East,10,2024-01-15,
21548,Customer 21548,North,9999999,2024-01-15,
21549,Customer 21549,South,10,2024-01-15,
21550,Customer 21550,West,10,2024-01-15,
21551,Customer 21551,West,30,2024-01-15,
21552,Customer 21552,South,30,2024-01-15,
21553,Customer 21553,East,30,2024-01-15,
21554,Customer 21554,West,30,2024-01-15,
21555,Customer 21555,West,9999999,2024-01-15,
21556,Customer 21556,West,20,2024-01-15,
21557,Customer 21557,East,20,2024-01-15,
21558,Customer 21558,East,30,2024-01-15,
21559,Customer 21559,South,30,2024-01-15,
21560,Customer 21560,South,10,2024-01-15,
21561,Customer 21561,South,20,2024-01-15,
21562,Customer 21562,East,10,2024-01-15,
21563,Customer 21563,South,30,2024-01-15,
21564,Customer 21564,South,30,2024-01-15,
21565,Customer 21565,South,9999999,2024-01-15,
21566,Customer 21566,North,10,2024-01-15,
21567,Customer 21567,West,20,2024-01-15,
21568,Customer 21568,East,10,2024-01-15,
21569,Customer 21569,South,20,2024-01-15,
21570,Customer 21570,West,10,2024-01-15,
21571,Customer 21571 ,West,30,2024-01-15,
21572,Customer 21572,East,10,2024-01-15,
21573,Customer 21573,South,9999999,2024-01-15,
21574,Customer 21574,East,10,2024-01-15,
21575,Customer 21575,West,9999999,2024-01-15,
21576,Customer 21576,East,30,2024-01-15,
21577,Customer 21577,West,10,2024-01-15,
21578,Customer 21578,North,30,2024-01-15,
21579,Customer 21579,North,9999999,2024-01-15,
21580,Customer 21580,West,20,2024-01-15,
21581,Customer 21581,West,30,2024-01-15,
21582,Customer 21582,South,10,2024-01-15,
21583,Customer 21583,West,30,2024-01-15,
21584,Customer 21584,West,10,2024-01-15,
21585,Customer 21585,West,10,2024-01-15,
21586,Customer 21586,South,10,2024-01-15,
21587,Customer 21587,West,10,2024-01-15,
21588,Customer 21588,West,10,2024-01-15,
21589,Customer 21589,South,30,2024-01-15,
21590,Customer 21590,North,10,2024-01-15,
21591,Customer 21591,East,20,2024-01-15,
21592,Customer 21592,East,10,2024-01-15,
21593,Customer 21593,South,9999999,2024-01-15,
21594,Customer 21594,South,10,2024-01-15,
21595,Customer 21595,East,30,2024-01-15,
21596,Customer 21596,North,30,2024-01-15,
21597,Customer 21597,West,30,2024-01-15,
21598,Customer 21598,South,9999999,2024-01-15,
21599,Customer 21599,East,20,2024-01-15,
21600,Customer 21600,West,30,2024-01-15,
21601,Customer 21601,South,30,2024-01-15,
21602,Customer 21602,West,10,2024-01-15,
21603,Customer 21603,East,30,2024-01-15,
21604,Customer 21604,East,20,2024-01-15,
21605,Customer 21605,East,9999999,2024-01-15,
21606,Customer 21606,North,30,2024-01-15,
21607,Customer 21607,South,20,2024-01-15,
21608,Customer 21608 ,West,20,2024-01-15,
21609,Customer 21609,South,9999999,2024-01-15,
21610,Customer 21610,East,9999999,2024-01-15,
21611,Customer 21611,North,9999999,2024-01-15,
21612,Customer 21612,East,10,2024-01-15,
21613,Customer 21613,South,10,2024-01-15,
21614,Customer 21614,North,20,2024-01-15,
21615,Customer 21615,East,9999999,2024-01-15,
21616,Customer 21616,West,10,2024-01-15,
21617,Customer 21617,North,30,2024-01-15,
21618,Customer 21618,East,30,2024-01-15,
21619,Customer 21619,North,20,2024-01-15,
21620,Customer 21620,West,10,2024-01-15,
21621,Customer 21621,East,30,2024-01-15,
21622,Customer 21622,South,20,2024-01-15,
21623,Customer 21623,South,10,2024-01-15,
21624,Customer 21624,West,30,2024-01-15,
21625,Customer 21625,East,30,2024-01-15,
21626,Customer 21626,West,20,2024-01-15,
21627,Customer 21627,North,20,2024-01-15,
21628,Customer 21628,South,30,2024-01-15,
21629,Customer 21629,West,9999999,2024-01-15,
21630,Customer 21630,East,30,2024-01-15,
21631,Customer 21631,East,9999999,2024-01-15,
21632,Customer 21632,North,30,2024-01-15,
21633,Customer 21633,North,9999999,2024-01-15,
21634,Customer 21634,North,10,2024-01-15,
21635,Customer 21635,North,9999999,2024-01-15,
21636,Customer 21636,East,30,2024-01-15,
21637,Customer 21637,North,9999999,2024-01-15,
21638,Customer 21638,East,10,2024-01-15,
21639,Customer 21639,East,9999999,2024-01-15,
21640,Customer 21640,West,9999999,2024-01-15,
21641,Customer 21641,South,9999999,2024-01-15,
21642,Customer 21642,East,9999999,2024-01-15,
21643,Customer 21643,South,9999999,2024-01-15,
21644,Customer 21644,East,20,2024-01-15,
21645,Customer 21645 ,West,30,2024-01-15,
21646,Customer 21646,East,20,2024-01-15,
21647,Customer 21647,West,30,2024-01-15,
21648,Customer 21648,East,9999999,2024-01-15,
21649,Customer 21649,South,10,2024-01-15,
21650,Customer 21650,West,30,2024-01-15,
21651,Customer 21651,West,9999999,2024-01-15,
21652,Customer 21652,North,9999999,2024-01-15,
21653,Customer 21653,West,20,2024-01-15,
21654,Customer 21654,North,9999999,2024-01-15,
21655,Customer 21655,South,9999999,2024-01-15,
21656,Customer 21656,North,9999999,2024-01-15,
21657,Customer 21657,South,9999999,2024-01-15,
21658,Customer 21658,East,10,2024-01-15,
21659,Customer 21659,North,20,2024-01-15,
21660,Customer 21660,South,10,2024-01-15,
21661,Customer 21661,North,20,2024-01-15,
21662,Customer 21662,East,20,2024-01-15,
21663,Customer 21663,North,20,2024-01-15,
21664,Customer 21664,East,30,2024-01-15,
21665,Customer 21665,West,10,2024-01-15,
21666,Customer 21666,North,9999999,2024-01-15,
21667,Customer 21667,North,9999999,2024-01-15,
21668,Customer 21668,West,20,2024-01-15,
21669,Customer 21669,South,30,2024-01-15,
21670,Customer 21670,North,9999999,2024-01-15,
21671,Customer 21671,South,10,2024-01-15,
21672,Customer 21672,North,9999999,2024-01-15,
21673,Customer 21673,North,10,2024-01-15,
21674,Customer 21674,West,20,2024-01-15,
21675,Customer 21675,North,30,2024-01-15,
21676,Customer 21676,North,9999999,2024-01-15,
21677,Customer 21677,South,20,2024-01-15,
21678,Customer 21678,West,20,2024-01-15,
21679,Customer 21679,North,20,2024-01-15,
21680,Customer 21680,South,10,2024-01-15,
21681,Customer 21681,North,10,2024-01-15,
21682,Customer 21682 ,South,10,2024-01-15,
21683,Customer 21683,North,10,2024-01-15,
21684,Customer 21684,West,10,2024-01-15,
21685,Customer 21685,North,10,2024-01-15,
21686,Customer 21686,North,30,2024-01-15,
21687,Customer 21687,West,10,2024-01-15,
21688,Customer 21688,West,10,2024-01-15,
21689,Customer 21689,North,20,2024-01-15,
21690,Customer 21690,North,10,2024-01-15,
21691,Customer 21691,South,30,2024-01-15,
21692,Customer 21692,South,10,2024-01-15,
21693,Customer 21693,South,10,2024-01-15,
21694,Customer 21694,South,10,2024-01-15,
21695,Customer 21695,North,9999999,2024-01-15,
21696,Customer 21696,East,10,2024-01-15,
21697,Customer 21697,South,20,2024-01-15,
21698,Customer 21698,South,9999999,2024-01-15,
21699,Customer 21699,North,10,2024-01-15,
21700,Customer 21700,West,20,2024-01-15,
21701,Customer 21701,South,9999999,2024-01-15,
21702,Customer 21702,West,10,2024-01-15,
21703,Customer 21703,West,10,2024-01-15,
21704,Customer 21704,South,20,2024-01-15,
21705,Customer 21705,East,9999999,2024-01-15,
21706,Customer 21706,West,9999999,2024-01-15,
21707,Customer 21707,North,9999999,2024-01-15,
21708,Customer 21708,South,10,2024-01-15,
21709,Customer 21709,South,30,2024-01-15,
21710,Customer 21710,North,20,2024-01-15,
21711,Customer 21711,West,30,2024-01-15,
21712,Customer 21712,North,20,2024-01-15,
21713,Customer 21713,East,9999999,2024-01-15,
21714,Customer 21714,East,10,2024-01-15,
21715,Customer 21715,North,9999999,2024-01-15,
21716,Customer 21716,North,9999999,2024-01-15,
21717,Customer 21717,West,20,2024-01-15,
21718,Customer 21718,North,9999999,2024-01-15,
21719,Customer 21719 ,South,10,2024-01-15,
21720,Customer 21720,North,10,2024-01-15,
21721,Customer 21721,East,20,2024-01-15,
21722,Customer 21722,East,10,2024-01-15,
21723,Customer 21723,North,9999999,2024-01-15,
21724,Customer 21724,North,10,2024-01-15,
21725,Customer 21725,East,20,2024-01-15,
21726,Customer 21726,South,10,2024-01-15,
21727,Customer 21727,North,10,2024-01-15,
21728,Customer 21728,South,10,2024-01-15,
21729,Customer 21729,East,30,2024-01-15,
21730,Customer 21730,South,20,2024-01-15,
21731,Customer 21731,West,9999999,2024-01-15,
21732,Customer 21732,East,30,2024-01-15,
21733,Customer 21733,North,30,2024-01-15,
21734,Customer 21734,North,9999999,2024-01-15,
21735,Customer 21735,West,20,2024-01-15,
21736,Customer 21736,East,20,2024-01-15,
21737,Customer 21737,South,9999999,2024-01-15,
21738,Customer 21738,North,30,2024-01-15,
21739,Customer 21739,South,10,2024-01-15,
21740,Customer 21740,East,30,2024-01-15,
21741,Customer 21741,East,30,2024-01-15,
21742,Customer 21742,West,20,2024-01-15,
21743,Customer 21743,North,20,2024-01-15,
21744,Customer 21744,East,10,2024-01-15,
21745,Customer 21745,West,9999999,2024-01-15,
21746,Customer 21746,North,30,2024-01-15,
21747,Customer 21747,East,10,2024-01-15,
21748,Customer 21748,North,10,2024-01-15,
21749,Customer 21749,North,20,2024-01-15,
21750,Customer 21750,North,30,2024-01-15,
21751,Customer 21751,North,10,2024-01-15,
21752,Customer 21752,East,30,2024-01-15,
21753,Customer 21753,North,30,2024-01-15,
21754,Customer 21754,South,10,2024-01-15,
21755,Customer 21755,West,30,2024-01-15,
21756,Customer 21756 ,West,20,2024-01-15,
21757,Customer 21757,South,30,2024-01-15,
21758,Customer 21758,North,20,2024-01-15,
21759,Customer 21759,South,9999999,2024-01-15,
21760,Customer 21760,North,30,2024-01-15,
21761,Customer 21761,West,20,2024-01-15,
21762,Customer 21762,South,20,2024-01-15,
21763,Customer 21763,North,9999999,2024-01-15,
21764,Customer 21764,North,20,2024-01-15,
21765,Customer 21765,North,9999999,2024-01-15,
21766,Customer 21766,West,30,2024-01-15,
21767,Customer 21767,South,10,2024-01-15,
21768,Customer 21768,East,30,2024-01-15,
21769,Customer 21769,North,20,2024-01-15,
21770,Customer 21770,North,10,2024-01-15,
21771,Customer 21771,North,9999999,2024-01-15,
21772,Customer 21772,West,10,2024-01-15,
21773,Customer 21773,South,9999999,2024-01-15,
21774,Customer 21774,East,9999999,2024-01-15,
21775,Customer 21775,North,30,2024-01-15,
21776,Customer 21776,North,9999999,2024-01-15,
21777,Customer 21777,North,20,2024-01-15,
21778,Customer 21778,West,30,2024-01-15,
21779,Customer 21779,South,30,2024-01-15,
21780,Customer 21780,South,9999999,2024-01-15,
21781,Customer 21781,South,10,2024-01-15,
21782,Customer 21782,West,20,2024-01-15,
21783,Customer 21783,West,10,2024-01-15,
21784,Customer 21784,West,30,2024-01-15,
21785,Customer 21785,West,20,2024-01-15,
21786,Customer 21786,South,30,2024-01-15,
21787,Customer 21787,South,9999999,2024-01-15,
21788,Customer 21788,East,30,2024-01-15,
21789,Customer 21789,West,10,2024-01-15,
21790,Customer 21790,North,30,2024-01-15,
21791,Customer 21791,East,20,2024-01-15,
21792,Customer 21792,South,30,2024-01-15,
21793,Customer 21793 ,East,9999999,2024-01-15,
21794,Customer 21794,East,20,2024-01-15,
21795,Customer 21795,East,9999999,2024-01-15,
21796,Customer 21796,South,9999999,2024-01-15,
21797,Customer 21797,West,20,2024-01-15,
21798,Customer 21798,East,20,2024-01-15,
21799,Customer 21799,East,20,2024-01-15,
21800,Customer 21800,West,20,2024-01-15,
21801,Customer 21801,East,30,2024-01-15,
21802,Customer 21802,North,30,2024-01-15,
21803,Customer 21803,West,30,2024-01-15,
21804,Customer 21804,North,9999999,2024-01-15,
21805,Customer 21805,South,9999999,2024-01-15,
21806,Customer 21806,North,9999999,2024-01-15,
21807,Customer 21807,East,30,2024-01-15,
21808,Customer 21808,South,30,2024-01-15,
21809,Customer 21809,South,20,2024-01-15,
21810,Customer 21810,North,10,2024-01-15,
21811,Customer 21811,East,20,2024-01-15,
21812,Customer 21812,West,20,2024-01-15,
21813,Customer 21813,West,9999999,2024-01-15,
21814,Customer 21814,West,20,2024-01-15,
21815,Customer 21815,North,10,2024-01-15,
21816,Customer 21816,East,10,2024-01-15,
21817,Customer 21817,East,9999999,2024-01-15,
21818,Customer 21818,South,20,2024-01-15,
21819,Customer 21819,North,20,2024-01-15,
21820,Customer 21820,North,10,2024-01-15,
21821,Customer 21821,East,9999999,2024-01-15,
21822,Customer 21822,North,30,2024-01-15,
21823,Customer 21823,North,10,2024-01-15,
21824,Customer 21824,South,30,2024-01-15,
21825,Customer 21825,East,30,2024-01-15,
21826,Customer 21826,East,10,2024-01-15,
21827,Customer 21827,East,20,2024-01-15,
21828,Customer 21828,West,30,2024-01-15,
21829,Customer 21829,South,20,2024-01-15,
21830,Customer 21830 ,North,30,2024-01-15,
21831,Customer 21831,North,9999999,2024-01-15,
21832,Customer 21832,North,9999999,2024-01-15,
21833,Customer 21833,South,10,2024-01-15,
21834,Customer 21834,West,9999999,2024-01-15,
21835,Customer 21835,East,9999999,2024-01-15,
21836,Customer 21836,North,10,2024-01-15,
21837,Customer 21837,West,10,2024-01-15,
21838,Customer 21838,North,10,2024-01-15,
21839,Customer 21839,North,30,2024-01-15,
21840,Customer 21840,South,30,2024-01-15,
21841,Customer 21841,South,9999999,2024-01-15,
21842,Customer 21842,South,10,2024-01-15,
21843,Customer 21843,East,20,2024-01-15,
21844,Customer 21844,North,9999999,2024-01-15,
21845,Customer 21845,North,9999999,2024-01-15,
21846,Customer 21846,West,9999999,2024-01-15,
21847,Customer 21847,North,9999999,2024-01-15,
21848,Customer 21848,North,9999999,2024-01-15,
21849,Customer 21849,South,9999999,2024-01-15,
21850,Customer 21850,East,10,2024-01-15,
21851,Customer 21851,South,10,2024-01-15,
21852,Customer 21852,West,20,2024-01-15,
21853,Customer 21853,West,9999999,2024-01-15,
21854,Customer 21854,North,10,2024-01-15,
21855,Customer 21855,South,30,2024-01-15,
21856,Customer 21856,North,30,2024-01-15,
21857,Customer 21857,East,20,2024-01-15,
21858,Customer 21858,West,9999999,2024-01-15,
21859,Customer 21859,East,10,2024-01-15,
21860,Customer 21860,East,9999999,2024-01-15,
21861,Customer 21861,North,20,2024-01-15,
21862,Customer 21862,West,20,2024-01-15,
21863,Customer 21863,East,9999999,2024-01-15,
21864,Customer 21864,South,30,2024-01-15,
21865,Customer 21865,North,10,2024-01-15,
21866,Customer 21866,East,30,2024-01-15,
21867,Customer 21867 ,West,30,2024-01-15,
21868,Customer 21868,East,30,2024-01-15,
21869,Customer 21869,North,10,2024-01-15,
21870,Customer 21870,West,9999999,2024-01-15,
21871,Customer 21871,South,20,2024-01-15,
21872,Customer 21872,North,9999999,2024-01-15,
21873,Customer 21873,North,20,2024-01-15,
21874,Customer 21874,North,30,2024-01-15,
21875,Customer 21875,West,9999999,2024-01-15,
21876,Customer 21876,East,30,2024-01-15,
21877,Customer 21877,West,10,2024-01-15,
21878,Customer 21878,East,9999999,2024-01-15,
21879,Customer 21879,South,9999999,2024-01-15,
21880,Customer 21880,West,30,2024-01-15,
21881,Customer 21881,North,20,2024-01-15,
21882,Customer 21882,West,30,2024-01-15,
21883,Customer 21883,East,9999999,2024-01-15,
21884,Customer 21884,South,20,2024-01-15,
21885,Customer 21885,West,20,2024-01-15,
21886,Customer 21886,West,30,2024-01-15,
21887,Customer 21887,West,30,2024-01-15,
21888,Customer 21888,West,10,2024-01-15,
21889,Customer 21889,East,9999999,2024-01-15,
21890,Customer 21890,East,10,2024-01-15,
21891,Customer 21891,East,9999999,2024-01-15,
21892,Customer 21892,East,20,2024-01-15,
21893,Customer 21893,West,30,2024-01-15,
21894,Customer 21894,West,9999999,2024-01-15,
21895,Customer 21895,South,9999999,2024-01-15,
21896,Customer 21896,East,9999999,2024-01-15,
21897,Customer 21897,West,30,2024-01-15,
21898,Customer 21898,North,30,2024-01-15,
21899,Customer 21899,South,9999999,2024-01-15,
21900,Customer 21900,North,30,2024-01-15,
21901,Customer 21901,North,30,2024-01-15,
21902,Customer 21902,North,10,2024-01-15,
21903,Customer 21903,North,20,2024-01-15,
21904,Customer 21904 ,West,9999999,2024-01-15,
21905,Customer 21905,South,30,2024-01-15,
21906,Customer 21906,East,30,2024-01-15,
21907,Customer 21907,West,10,2024-01-15,
21908,Customer 21908,South,30,2024-01-15,
21909,Customer 21909,North,9999999,2024-01-15,
21910,Customer 21910,South,9999999,2024-01-15,
21911,Customer 21911,West,30,2024-01-15,
21912,Customer 21912,North,20,2024-01-15,
21913,Customer 21913,East,10,2024-01-15,
21914,Customer 21914,West,30,2024-01-15,
21915,Customer 21915,North,10,2024-01-15,
21916,Customer 21916,South,20,2024-01-15,
21917,Customer 21917,North,10,2024-01-15,
21918,Customer 21918,East,20,2024-01-15,
21919,Customer 21919,East,10,2024-01-15,
21920,Customer 21920,South,30,2024-01-15,
21921,Customer 21921,East,9999999,2024-01-15,
21922,Customer 21922,West,30,2024-01-15,
21923,Customer 21923,East,10,2024-01-15,
21924,Customer 21924,South,9999999,2024-01-15,
21925,Customer 21925,East,10,2024-01-15,
21926,Customer 21926,East,10,2024-01-15,
21927,Customer 21927,North,10,2024-01-15,
21928,Customer 21928,South,9999999,2024-01-15,
21929,Customer 21929,West,9999999,2024-01-15,
21930,Customer 21930,East,30,2024-01-15,
21931,Customer 21931,South,10,2024-01-15,
21932,Customer 21932,East,30,2024-01-15,
21933,Customer 21933,South,30,2024-01-15,
21934,Customer 21934,South,30,2024-01-15,
21935,Customer 21935,East,30,2024-01-15,
21936,Customer 21936,South,9999999,2024-01-15,
21937,Customer 21937,North,10,2024-01-15,
21938,Customer 21938,North,30,2024-01-15,
21939,Customer 21939,West,10,2024-01-15,
21940,Customer 21940,West,20,2024-01-15,
21941,Customer 21941 ,North,9999999,2024-01-15,
21942,Customer 21942,South,20,2024-01-15,
21943,Customer 21943,South,20,2024-01-15,
21944,Customer 21944,North,20,2024-01-15,
21945,Customer 21945,West,30,2024-01-15,
21946,Customer 21946,East,9999999,2024-01-15,
21947,Customer 21947,South,20,2024-01-15,
21948,Customer 21948,South,20,2024-01-15,
21949,Customer 21949,West,20,2024-01-15,
21950,Customer 21950,South,10,2024-01-15,
21951,Customer 21951,North,30,2024-01-15,
21952,Customer 21952,South,20,2024-01-15,
21953,Customer 21953,North,20,2024-01-15,
21954,Customer 21954,South,9999999,2024-01-15,
21955,Customer 21955,South,9999999,2024-01-15,
21956,Customer 21956,West,20,2024-01-15,
21957,Customer 21957,North,10,2024-01-15,
21958,Customer 21958,North,9999999,2024-01-15,
21959,Customer 21959,South,20,2024-01-15,
21960,Customer 21960,West,20,2024-01-15,
21961,Customer 21961,South,9999999,2024-01-15,
21962,Customer 21962,North,20,2024-01-15,
21963,Customer 21963,South,9999999,2024-01-15,
21964,Customer 21964,South,30,2024-01-15,
21965,Customer 21965,North,9999999,2024-01-15,
21966,Customer 21966,West,9999999,2024-01-15,
21967,Customer 21967,West,9999999,2024-01-15,
21968,Customer 21968,East,20,2024-01-15,
21969,Customer 21969,South,9999999,2024-01-15,
21970,Customer 21970,North,30,2024-01-15,
21971,Customer 21971,West,20,2024-01-15,
21972,Customer 21972,East,20,2024-01-15,
21973,Customer 21973,North,9999999,2024-01-15,
21974,Customer 21974,North,9999999,2024-01-15,
21975,Customer 21975,East,30,2024-01-15,
21976,Customer 21976,South,9999999,2024-01-15,
21977,Customer 21977,East,20,2024-01-15,
21978,Customer 21978 ,East,10,2024-01-15,
21979,Customer 21979,West,30,2024-01-15,
21980,Customer 21980,North,20,2024-01-15,
21981,Customer 21981,North,10,2024-01-15,
21982,Customer 21982,South,30,2024-01-15,
21983,Customer 21983,West,30,2024-01-15,
21984,Customer 21984,East,20,2024-01-15,
21985,Customer 21985,East,30,2024-01-15,
21986,Customer 21986,West,30,2024-01-15,
21987,Customer 21987,North,20,2024-01-15,
21988,Customer 21988,South,9999999,2024-01-15,
21989,Customer 21989,South,9999999,2024-01-15,
21990,Customer 21990,East,20,2024-01-15,
21991,Customer 21991,North,9999999,2024-01-15,
21992,Customer 21992,North,10,2024-01-15,
21993,Customer 21993,South,9999999,2024-01-15,
21994,Customer 21994,West,30,2024-01-15,
21995,Customer 21995,West,30,2024-01-15,
21996,Customer 21996,North,10,2024-01-15,
21997,Customer 21997,East,20,2024-01-15,
21998,Customer 21998,South,20,2024-01-15,
21999,Customer 21999,West,30,2024-01-15,
22000,Customer 22000,South,N/A,2024-01-15,
22001,Customer 22001,North,9999999,2024-01-15,
22002,Customer 22002,East,10,2024-01-15,
22003,Customer 22003,South,10,2024-01-15,
22004,Customer 22004,West,10,2024-01-15,
22005,Customer 22005,West,20,2024-01-15,
22006,Customer 22006,East,9999999,2024-01-15,
22007,Customer 22007,North,30,2024-01-15,
22008,Customer 22008,East,10,2024-01-15,
22009,Customer 22009,South,20,2024-01-15,
22010,Customer 22010,South,30,2024-01-15,
22011,Customer 22011,South,10,2024-01-15,
22012,Customer 22012,East,30,2024-01-15,
22013,Customer 22013,North,10,2024-01-15,
22014,Customer 22014,South,20,2024-01-15,
22015,Customer 22015 ,South,20,2024-01-15,
22016,Customer 22016,West,20,2024-01-15,
22017,Customer 22017,South,30,2024-01-15,
22018,Customer 22018,East,9999999,2024-01-15,
22019,Customer 22019,North,9999999,2024-01-15,
22020,Customer 22020,South,20,2024-01-15,
22021,Customer 22021,North,10,2024-01-15,
22022,Customer 22022,North,30,2024-01-15,
22023,Customer 22023,East,9999999,2024-01-15,
22024,Customer 22024,North,20,2024-01-15,
22025,Customer 22025,West,20,2024-01-15,
22026,Customer 22026,West,20,2024-01-15,
22027,Customer 22027,East,20,2024-01-15,
22028,Customer 22028,North,10,2024-01-15,
22029,Customer 22029,West,20,2024-01-15,
22030,Customer 22030,South,20,2024-01-15,
22031,Customer 22031,South,10,2024-01-15,
22032,Customer 22032,West,20,2024-01-15,
22033,Customer 22033,West,30,2024-01-15,
22034,Customer 22034,North,30,2024-01-15,
22035,Customer 22035,North,9999999,2024-01-15,
22036,Customer 22036,North,20,2024-01-15,
22037,Customer 22037,East,9999999,2024-01-15,
22038,Customer 22038,West,9999999,2024-01-15,
22039,Customer 22039,South,30,2024-01-15,
22040,Customer 22040,South,20,2024-01-15,
22041,Customer 22041,East,10,2024-01-15,
22042,Customer 22042,West,30,2024-01-15,
22043,Customer 22043,North,20,2024-01-15,
22044,Customer 22044,East,10,2024-01-15,
22045,Customer 22045,North,30,2024-01-15,
22046,Customer 22046,South,20,2024-01-15,
22047,Customer 22047,South,20,2024-01-15,
22048,Customer 22048,South,30,2024-01-15,
22049,Customer 22049,West,9999999,2024-01-15,
22050,Customer 22050,West,20,2024-01-15,
22051,Customer 22051,South,10,2024-01-15,
22052,Customer 22052 ,East,9999999,2024-01-15,
22053,Customer 22053,West,30,2024-01-15,
22054,Customer 22054,East,9999999,2024-01-15,
22055,Customer 22055,East,10,2024-01-15,
22056,Customer 22056,North,30,2024-01-15,
22057,Customer 22057,West,30,2024-01-15,
22058,Customer 22058,East,30,2024-01-15,
22059,Customer 22059,East,20,2024-01-15,
22060,Customer 22060,West,20,2024-01-15,
22061,Customer 22061,East,9999999,2024-01-15,
22062,Customer 22062,North,20,2024-01-15,
22063,Customer 22063,South,9999999,2024-01-15,
22064,Customer 22064,West,20,2024-01-15,
22065,Customer 22065,North,30,2024-01-15,
22066,Customer 22066,North,20,2024-01-15,
22067,Customer 22067,South,10,2024-01-15,
22068,Customer 22068,South,30,2024-01-15,
22069,Customer 22069,South,10,2024-01-15,
22070,Customer 22070,East,30,2024-01-15,
22071,Customer 22071,West,30,2024-01-15,
22072,Customer 22072,North,20,2024-01-15,
22073,Customer 22073,North,20,2024-01-15,
22074,Customer 22074,South,9999999,2024-01-15,
22075,Customer 22075,East,10,2024-01-15,
22076,Customer 22076,East,9999999,2024-01-15,
22077,Customer 22077,South,9999999,2024-01-15,
22078,Customer 22078,North,9999999,2024-01-15,
22079,Customer 22079,North,20,2024-01-15,
22080,Customer 22080,East,9999999,2024-01-15,
22081,Customer 22081,East,10,2024-01-15,
22082,Customer 22082,West,9999999,2024-01-15,
22083,Customer 22083,South,20,2024-01-15,
22084,Customer 22084,North,30,2024-01-15,
22085,Customer 22085,East,9999999,2024-01-15,
22086,Customer 22086,West,9999999,2024-01-15,
22087,Customer 22087,North,20,2024-01-15,
22088,Customer 22088,North,9999999,2024-01-15,
