id,name,category,amount,signup_date,notes
1476,Customer 1476,West,10,2024-01-15,
1477,Customer 1477,South,10,2024-01-15,
1478,Customer 1478,South,30,2024-01-15,
1479,Customer 1479,West,10,2024-01-15,
1480,Customer 1480 ,East,20,2024-01-15,
1481,Customer 1481,South,10,2024-01-15,
1482,Customer 1482,East,30,2024-01-15,
1483,Customer 1483,North,20,2024-01-15,
1484,Customer 1484,West,30,2024-01-15,
1485,Customer 1485,East,10,2024-01-15,
1486,Customer 1486,South,20,2024-01-15,
1487,Customer 1487,East,10,2024-01-15,
1488,Customer 1488,North,30,2024-01-15,
1489,Customer 1489,North,10,2024-01-15,
1490,Customer 1490,West,9999999,2024-01-15,
1491,Customer 1491,South,9999999,2024-01-15,
1492,Customer 1492,West,9999999,2024-01-15,
1493,Customer 1493,East,9999999,2024-01-15,
1494,Customer 1494,North,9999999,2024-01-15,
1495,Customer 1495,South,9999999,2024-01-15,
1496,Customer 1496,West,20,2024-01-15,
1497,Customer 1497,North,10,2024-01-15,
1498,Customer 1498,North,30,2024-01-15,
1499,Customer 1499,East,30,2024-01-15,
1500,Customer 1500,North,N/A,2024-01-15,
1501,Customer 1501,East,10,2024-01-15,
1502,Customer 1502,West,20,2024-01-15,
1503,Customer 1503,North,20,2024-01-15,
1504,Customer 1504,East,10,2024-01-15,
1505,Customer 1505,North,9999999,2024-01-15,
1506,Customer 1506,South,9999999,2024-01-15,
1507,Customer 1507,South,9999999,2024-01-15,
1508,Customer 1508,North,10,2024-01-15,
1509,Customer 1509,South,30,2024-01-15,
1510,Customer 1510,West,20,2024-01-15,
1511,Customer 1511,East,30,2024-01-15,
1512,Customer 1512,South,30,2024-01-15,
1513,Customer 1513,North,10,2024-01-15,
1514,Customer 1514,West,9999999,2024-01-15,
1515,Customer 1515,North,20,2024-01-15,
1516,Customer 1516,North,30,2024-01-15,
1517,Customer 1517 ,North,9999999,2024-01-15,
1518,Customer 1518,West,30,2024-01-15,
1519,Customer 1519,North,20,2024-01-15,
1520,Customer 1520,South,10,2024-01-15,
1521,Customer 1521,East,20,2024-01-15,
1522,Customer 1522,West,10,2024-01-15,
1523,Customer 1523,East,10,2024-01-15,
1524,Customer 1524,West,9999999,2024-01-15,
1525,Customer 1525,East,9999999,2024-01-15,
1526,Customer 1526,West,10,2024-01-15,
1527,Customer 1527,East,20,2024-01-15,
1528,Customer 1528,East,9999999,2024-01-15,
1529,Customer 1529,West,20,2024-01-15,
1530,Customer 1530,East,10,2024-01-15,
1531,Customer 1531,West,9999999,2024-01-15,
1532,Customer 1532,South,30,2024-01-15,
1533,Customer 1533,North,30,2024-01-15,
1534,Customer 1534,North,20,2024-01-15,
1535,Customer 1535,East,10,2024-01-15,
1536,Customer 1536,South,9999999,2024-01-15,
1537,Customer 1537,West,10,2024-01-15,
1538,Customer 1538,West,9999999,2024-01-15,
1539,Customer 1539,West,20,2024-01-15,
1540,Customer 1540,North,30,2024-01-15,
1541,Customer 1541,North,9999999,2024-01-15,
1542,Customer 1542,North,20,2024-01-15,
1543,Customer 1543,South,9999999,2024-01-15,
1544,Customer 1544,South,20,2024-01-15,
1545,Customer 1545,South,20,2024-01-15,
1546,Customer 1546,West,10,2024-01-15,
1547,Customer 1547,West,10,2024-01-15,
1548,Customer 1548,South,20,2024-01-15,
1549,Customer 1549,East,30,2024-01-15,
1550,Customer 1550,North,10,2024-01-15,
1551,Customer 1551,West,9999999,2024-01-15,
1552,Customer 1552,East,30,2024-01-15,
1553,Customer 1553,North,9999999,2024-01-15,
1554,Customer 1554 ,North,9999999,2024-01-15,
1555,Customer 1555,South,9999999,2024-01-15,
1556,Customer 1556,North,20,2024-01-15,
1557,Customer 1557,North,10,2024-01-15,
1558,Customer 1558,East,30,2024-01-15,
1559,Customer 1559,East,9999999,2024-01-15,
1560,Customer 1560,West,9999999,2024-01-15,
1561,Customer 1561,North,9999999,2024-01-15,
1562,Customer 1562,East,20,2024-01-15,
1563,Customer 1563,South,9999999,2024-01-15,
1564,Customer 1564,North,9999999,2024-01-15,
1565,Customer 1565,East,9999999,2024-01-15,
1566,Customer 1566,North,20,2024-01-15,
1567,Customer 1567,East,9999999,2024-01-15,
1568,Customer 1568,North,30,2024-01-15,
1569,Customer 1569,East,30,2024-01-15,
1570,Customer 1570,East,30,2024-01-15,
1571,Customer 1571,North,9999999,2024-01-15,
1572,Customer 1572,South,20,2024-01-15,
1573,Customer 1573,West,30,2024-01-15,
1574,Customer 1574,East,30,2024-01-15,
1575,Customer 1575,North,9999999,2024-01-15,
1576,Customer 1576,West,20,2024-01-15,
1577,Customer 1577,West,20,2024-01-15,
1578,Customer 1578,East,9999999,2024-01-15,
1579,Customer 1579,South,10,2024-01-15,
1580,Customer 1580,East,10,2024-01-15,
1581,Customer 1581,South,9999999,2024-01-15,
1582,Customer 1582,South,10,2024-01-15,
1583,Customer 1583,South,20,2024-01-15,
1584,Customer 1584,South,10,2024-01-15,
1585,Customer 1585,West,10,2024-01-15,
1586,Customer 1586,East,10,2024-01-15,
1587,Customer 1587,East,20,2024-01-15,
1588,Customer 1588,West,30,2024-01-15,
1589,Customer 1589,North,9999999,2024-01-15,
1590,Customer 1590,South,10,2024-01-15,
1591,Customer 1591 ,West,30,2024-01-15,
1592,Customer 1592,South,9999999,2024-01-15,
1593,Customer 1593,East,9999999,2024-01-15,
1594,Customer 1594,South,30,2024-01-15,
1595,Customer 1595,North,30,2024-01-15,
1596,Customer 1596,North,30,2024-01-15,
1597,Customer 1597,North,9999999,2024-01-15,
1598,Customer 1598,South,20,2024-01-15,
1599,Customer 1599,South,20,2024-01-15,
1600,Customer 1600,East,20,2024-01-15,
1601,Customer 1601,North,9999999,2024-01-15,
1602,Customer 1602,West,10,2024-01-15,
1603,Customer 1603,South,20,2024-01-15,
1604,Customer 1604,South,10,2024-01-15,
1605,Customer 1605,East,30,2024-01-15,
1606,Customer 1606,West,30,2024-01-15,
1607,Customer 1607,East,9999999,2024-01-15,
1608,Customer 1608,East,9999999,2024-01-15,
1609,Customer 1609,West,20,2024-01-15,
1610,Customer 1610,West,30,2024-01-15,
1611,Customer 1611,North,10,2024-01-15,
1612,Customer 1612,East,30,2024-01-15,
1613,Customer 1613,North,30,2024-01-15,
1614,Customer 1614,North,9999999,2024-01-15,
1615,Customer 1615,East,30,2024-01-15,
1616,Customer 1616,East,30,2024-01-15,
1617,Customer 1617,East,30,2024-01-15,
1618,Customer 1618,South,20,2024-01-15,
1619,Customer 1619,North,20,2024-01-15,
1620,Customer 1620,East,9999999,2024-01-15,
1621,Customer 1621,North,20,2024-01-15,
1622,Customer 1622,East,9999999,2024-01-15,
1623,Customer 1623,West,30,2024-01-15,
1624,Customer 1624,West,9999999,2024-01-15,
1625,Customer 1625,South,10,2024-01-15,
1626,Customer 1626,South,30,2024-01-15,
1627,Customer 1627,East,9999999,2024-01-15,
1628,Customer 1628 ,South,30,2024-01-15,
1629,Customer 1629,East,20,2024-01-15,
1630,Customer 1630,West,10,2024-01-15,
1631,Customer 1631,East,20,2024-01-15,
1632,Customer 1632,East,20,2024-01-15,
1633,Customer 1633,South,10,2024-01-15,
1634,Customer 1634,South,30,2024-01-15,
1635,Customer 1635,West,30,2024-01-15,
1636,Customer 1636,East,30,2024-01-15,
1637,Customer 1637,East,30,2024-01-15,
1638,Customer 1638,North,9999999,2024-01-15,
1639,Customer 1639,North,9999999,2024-01-15,
1640,Customer 1640,West,10,2024-01-15,
1641,Customer 1641,North,20,2024-01-15,
1642,Customer 1642,East,9999999,2024-01-15,
1643,Customer 1643,North,9999999,2024-01-15,
1644,Customer 1644,South,20,2024-01-15,
1645,Customer 1645,East,20,2024-01-15,
1646,Customer 1646,West,9999999,2024-01-15,
1647,Customer 1647,East,20,2024-01-15,
1648,Customer 1648,North,20,2024-01-15,
1649,Customer 1649,East,9999999,2024-01-15,
1650,Customer 1650,East,20,2024-01-15,
1651,Customer 1651,North,10,2024-01-15,
1652,Customer 1652,East,9999999,2024-01-15,
1653,Customer 1653,South,20,2024-01-15,
1654,Customer 1654,West,20,2024-01-15,
1655,Customer 1655,South,10,2024-01-15,
1656,Customer 1656,West,9999999,2024-01-15,
1657,Customer 1657,West,9999999,2024-01-15,
1658,Customer 1658,West,9999999,2024-01-15,
1659,Customer 1659,North,10,2024-01-15,
1660,Customer 1660,East,20,2024-01-15,
1661,Customer 1661,East,10,2024-01-15,
1662,Customer 1662,North,20,2024-01-15,
1663,Customer 1663,South,10,2024-01-15,
1664,Customer 1664,East,20,2024-01-15,
1665,Customer 1665 ,South,30,2024-01-15,
1666,Customer 1666,West,10,2024-01-15,
1667,Customer 1667,South,30,2024-01-15,
1668,Customer 1668,North,10,2024-01-15,
1669,Customer 1669,East,30,2024-01-15,
1670,Customer 1670,East,9999999,2024-01-15,
1671,Customer 1671,South,9999999,2024-01-15,
1672,Customer 1672,West,30,2024-01-15,
1673,Customer 1673,South,30,2024-01-15,
1674,Customer 1674,West,20,2024-01-15,
1675,Customer 1675,South,10,2024-01-15,
1676,Customer 1676,South,20,2024-01-15,
1677,Customer 1677,North,20,2024-01-15,
1678,Customer 1678,North,20,2024-01-15,
1679,Customer 1679,North,30,2024-01-15,
1680,Customer 1680,East,9999999,2024-01-15,
1681,Customer 1681,North,10,2024-01-15,
1682,Customer 1682,North,10,2024-01-15,
1683,Customer 1683,North,10,2024-01-15,
1684,Customer 1684,West,9999999,2024-01-15,
1685,Customer 1685,North,9999999,2024-01-15,
1686,Customer 1686,West,30,2024-01-15,
1687,Customer 1687,South,20,2024-01-15,
1688,Customer 1688,East,10,2024-01-15,
1689,Customer 1689,North,9999999,2024-01-15,
1690,Customer 1690,South,30,2024-01-15,
1691,Customer 1691,North,9999999,2024-01-15,
1692,Customer 1692,East,10,2024-01-15,
1693,Customer 1693,North,10,2024-01-15,
1694,Customer 1694,South,9999999,2024-01-15,
1695,Customer 1695,East,20,2024-01-15,
1696,Customer 1696,East,20,2024-01-15,
1697,Customer 1697,East,9999999,2024-01-15,
1698,Customer 1698,North,20,2024-01-15,
1699,Customer 1699,South,9999999,2024-01-15,
1700,Customer 1700,East,9999999,2024-01-15,
1701,Customer 1701,North,20,2024-01-15,
1702,Customer 1702 ,North,10,2024-01-15,
1703,Customer 1703,West,10,2024-01-15,
1704,Customer 1704,North,20,2024-01-15,
1705,Customer 1705,North,10,2024-01-15,
1706,Customer 1706,South,30,2024-01-15,
1707,Customer 1707,East,9999999,2024-01-15,
1708,Customer 1708,West,30,2024-01-15,
1709,Customer 1709,North,10,2024-01-15,
1710,Customer 1710,North,20,2024-01-15,
1711,Customer 1711,East,30,2024-01-15,
1712,Customer 1712,West,30,2024-01-15,
1713,Customer 1713,North,10,2024-01-15,
1714,Customer 1714,North,10,2024-01-15,
1715,Customer 1715,South,20,2024-01-15,
1716,Customer 1716,East,30,2024-01-15,
1717,Customer 1717,East,9999999,2024-01-15,
1718,Customer 1718,East,10,2024-01-15,
1719,Customer 1719,South,30,2024-01-15,
1720,Customer 1720,West,10,2024-01-15,
1721,Customer 1721,West,9999999,2024-01-15,
1722,Customer 1722,West,30,2024-01-15,
1723,Customer 1723,West,9999999,2024-01-15,
1724,Customer 1724,North,20,2024-01-15,
1725,Customer 1725,North,20,2024-01-15,
1726,Customer 1726,North,20,2024-01-15,
1727,Customer 1727,West,9999999,2024-01-15,
1728,Customer 1728,South,9999999,2024-01-15,
1729,Customer 1729,East,9999999,2024-01-15,
1730,Customer 1730,South,10,2024-01-15,
1731,Customer 1731,West,9999999,2024-01-15,
1732,Customer 1732,West,10,2024-01-15,
1733,Customer 1733,North,9999999,2024-01-15,
1734,Customer 1734,East,10,2024-01-15,
1735,Customer 1735,North,30,2024-01-15,
1736,Customer 1736,East,20,2024-01-15,
1737,Customer 1737,West,10,2024-01-15,
1738,Customer 1738,West,20,2024-01-15,
1739,Customer 1739 ,West,30,2024-01-15,
1740,Customer 1740,North,20,2024-01-15,
1741,Customer 1741,South,10,2024-01-15,
1742,Customer 1742,West,9999999,2024-01-15,
1743,Customer 1743,North,20,2024-01-15,
1744,Customer 1744,East,9999999,2024-01-15,
1745,Customer 1745,East,20,2024-01-15,
1746,Customer 1746,North,30,2024-01-15,
1747,Customer 1747,West,20,2024-01-15,
1748,Customer 1748,South,9999999,2024-01-15,
1749,Customer 1749,West,10,2024-01-15,
1750,Customer 1750,West,9999999,2024-01-15,
1751,Customer 1751,West,10,2024-01-15,
1752,Customer 1752,East,9999999,2024-01-15,
1753,Customer 1753,West,10,2024-01-15,
1754,Customer 1754,North,10,2024-01-15,
1755,Customer 1755,West,9999999,2024-01-15,
1756,Customer 1756,North,10,2024-01-15,
1757,Customer 1757,East,10,2024-01-15,
1758,Customer 1758,West,20,2024-01-15,
1759,Customer 1759,East,30,2024-01-15,
1760,Customer 1760,South,10,2024-01-15,
1761,Customer 1761,East,9999999,2024-01-15,
1762,Customer 1762,East,9999999,2024-01-15,
1763,Customer 1763,North,9999999,2024-01-15,
1764,Customer 1764,South,10,2024-01-15,
1765,Customer 1765,East,10,2024-01-15,
1766,Customer 1766,East,30,2024-01-15,
1767,Customer 1767,North,30,2024-01-15,
1768,Customer 1768,South,10,2024-01-15,
1769,Customer 1769,South,9999999,2024-01-15,
1770,Customer 1770,North,9999999,2024-01-15,
1771,Customer 1771,South,30,2024-01-15,
1772,Customer 1772,North,20,2024-01-15,
1773,Customer 1773,South,9999999,2024-01-15,
1774,Customer 1774,South,9999999,2024-01-15,
1775,Customer 1775,North,30,2024-01-15,
1776,Customer 1776 ,North,9999999,2024-01-15,
1777,Customer 1777,West,10,2024-01-15,
1778,Customer 1778,South,9999999,2024-01-15,
1779,Customer 1779,North,9999999,2024-01-15,
1780,Customer 1780,West,10,2024-01-15,
1781,Customer 1781,South,9999999,2024-01-15,
1782,Customer 1782,South,20,2024-01-15,
1783,Customer 1783,West,10,2024-01-15,
1784,Customer 1784,West,30,2024-01-15,
1785,Customer 1785,South,9999999,2024-01-15,
1786,Customer 1786,West,30,2024-01-15,
1787,Customer 1787,East,30,2024-01-15,
1788,Customer 1788,South,9999999,2024-01-15,
1789,Customer 1789,West,20,2024-01-15,
1790,Customer 1790,East,30,2024-01-15,
1791,Customer 1791,South,20,2024-01-15,
1792,Customer 1792,East,20,2024-01-15,
1793,Customer 1793,South,30,2024-01-15,
1794,Customer 1794,East,20,2024-01-15,
1795,Customer 1795,East,10,2024-01-15,
1796,Customer 1796,West,9999999,2024-01-15,
1797,Customer 1797,West,30,2024-01-15,
1798,Customer 1798,North,10,2024-01-15,
1799,Customer 1799,West,10,2024-01-15,
1800,Customer 1800,North,20,2024-01-15,
1801,Customer 1801,South,10,2024-01-15,
1802,Customer 1802,South,30,2024-01-15,
1803,Customer 1803,East,30,2024-01-15,
1804,Customer 1804,North,20,2024-01-15,
1805,Customer 1805,South,30,2024-01-15,
1806,Customer 1806,East,10,2024-01-15,
1807,Customer 1807,North,9999999,2024-01-15,
1808,Customer 1808,West,20,2024-01-15,
1809,Customer 1809,East,20,2024-01-15,
1810,Customer 1810,West,10,2024-01-15,
1811,Customer 1811,West,9999999,2024-01-15,
1812,Customer 1812,North,30,2024-01-15,
1813,Customer 1813 ,East,10,2024-01-15,
1814,Customer 1814,West,20,2024-01-15,
1815,Customer 1815,East,20,2024-01-15,
1816,Customer 1816,South,20,2024-01-15,
1817,Customer 1817,West,30,2024-01-15,
1818,Customer 1818,North,20,2024-01-15,
1819,Customer 1819,South,20,2024-01-15,
1820,Customer 1820,West,10,2024-01-15,
1821,Customer 1821,West,10,2024-01-15,
1822,Customer 1822,East,30,2024-01-15,
1823,Customer 1823,South,20,2024-01-15,
1824,Customer 1824,North,30,2024-01-15,
1825,Customer 1825,West,30,2024-01-15,
1826,Customer 1826,North,20,2024-01-15,
1827,Customer 1827,East,20,2024-01-15,
1828,Customer 1828,East,10,2024-01-15,
1829,Customer 1829,East,9999999,2024-01-15,
1830,Customer 1830,East,10,2024-01-15,
1831,Customer 1831,South,20,2024-01-15,
1832,Customer 1832,South,10,2024-01-15,
1833,Customer 1833,West,9999999,2024-01-15,
1834,Customer 1834,East,10,2024-01-15,
1835,Customer 1835,South,20,2024-01-15,
1836,Customer 1836,East,30,2024-01-15,
1837,Customer 1837,East,30,2024-01-15,
1838,Customer 1838,West,20,2024-01-15,
1839,Customer 1839,North,10,2024-01-15,
1840,Customer 1840,West,30,2024-01-15,
1841,Customer 1841,South,20,2024-01-15,
1842,Customer 1842,East,10,2024-01-15,
1843,Customer 1843,North,9999999,2024-01-15,
1844,Customer 1844,East,9999999,2024-01-15,
1845,Customer 1845,North,30,2024-01-15,
1846,Customer 1846,West,30,2024-01-15,
1847,Customer 1847,North,9999999,2024-01-15,
1848,Customer 1848,South,30,2024-01-15,
1849,Customer 1849,North,30,2024-01-15,
1850,Customer 1850 ,South,10,2024-01-15,
1851,Customer 1851,North,10,2024-01-15,
1852,Customer 1852,South,20,2024-01-15,
1853,Customer 1853,North,9999999,2024-01-15,
1854,Customer 1854,West,20,2024-01-15,
1855,Customer 1855,South,10,2024-01-15,
1856,Customer 1856,West,10,2024-01-15,
1857,Customer 1857,North,30,2024-01-15,
1858,Customer 1858,North,10,2024-01-15,
1859,Customer 1859,South,10,2024-01-15,
1860,Customer 1860,North,30,2024-01-15,
1861,Customer 1861,East,20,2024-01-15,
1862,Customer 1862,West,9999999,2024-01-15,
1863,Customer 1863,West,9999999,2024-01-15,
1864,Customer 1864,East,9999999,2024-01-15,
1865,Customer 1865,West,10,2024-01-15,
1866,Customer 1866,North,10,2024-01-15,
1867,Customer 1867,North,10,2024-01-15,
1868,Customer 1868,East,10,2024-01-15,
1869,Customer 1869,East,10,2024-01-15,
1870,Customer 1870,North,30,2024-01-15,
1871,Customer 1871,West,30,2024-01-15,
1872,Customer 1872,West,9999999,2024-01-15,
1873,Customer 1873,West,10,2024-01-15,
1874,Customer 1874,South,20,2024-01-15,
1875,Customer 1875,West,20,2024-01-15,
1876,Customer 1876,South,30,2024-01-15,
1877,Customer 1877,East,30,2024-01-15,
1878,Customer 1878,South,10,2024-01-15,
1879,Customer 1879,North,10,2024-01-15,
1880,Customer 1880,West,10,2024-01-15,
1881,Customer 1881,East,10,2024-01-15,
1882,Customer 1882,East,20,2024-01-15,
1883,Customer 1883,West,20,2024-01-15,
1884,Customer 1884,South,20,2024-01-15,
1885,Customer 1885,South,20,2024-01-15,
1886,Customer 1886,South,30,2024-01-15,
1887,Customer 1887 ,South,10,2024-01-15,
1888,Customer 1888,West,10,2024-01-15,
1889,Customer 1889,East,10,2024-01-15,
1890,Customer 1890,East,10,2024-01-15,
1891,Customer 1891,South,10,2024-01-15,
1892,Customer 1892,East,9999999,2024-01-15,
1893,Customer 1893,South,30,2024-01-15,
1894,Customer 1894,North,20,2024-01-15,
1895,Customer 1895,North,30,2024-01-15,
1896,Customer 1896,East,20,2024-01-15,
1897,Customer 1897,West,9999999,2024-01-15,
1898,Customer 1898,East,30,2024-01-15,
1899,Customer 1899,East,20,2024-01-15,
1900,Customer 1900,West,30,2024-01-15,
1901,Customer 1901,North,20,2024-01-15,
1902,Customer 1902,South,30,2024-01-15,
1903,Customer 1903,West,20,2024-01-15,
1904,Customer 1904,East,30,2024-01-15,
1905,Customer 1905,East,20,2024-01-15,
1906,Customer 1906,West,9999999,2024-01-15,
1907,Customer 1907,East,9999999,2024-01-15,
1908,Customer 1908,West,30,2024-01-15,
1909,Customer 1909,South,10,2024-01-15,
1910,Customer 1910,East,10,2024-01-15,
1911,Customer 1911,South,20,2024-01-15,
1912,Customer 1912,North,30,2024-01-15,
1913,Customer 1913,North,10,2024-01-15,
1914,Customer 1914,West,10,2024-01-15,
1915,Customer 1915,North,20,2024-01-15,
1916,Customer 1916,West,30,2024-01-15,
1917,Customer 1917,East,20,2024-01-15,
1918,Customer 1918,South,9999999,2024-01-15,
1919,Customer 1919,South,30,2024-01-15,
1920,Customer 1920,North,9999999,2024-01-15,
1921,Customer 1921,East,9999999,2024-01-15,
1922,Customer 1922,South,10,2024-01-15,
1923,Customer 1923,South,20,2024-01-15,
1924,Customer 1924 ,South,9999999,2024-01-15,
1925,Customer 1925,South,20,2024-01-15,
1926,Customer 1926,East,9999999,2024-01-15,
1927,Customer 1927,South,10,2024-01-15,
1928,Customer 1928,South,9999999,2024-01-15,
1929,Customer 1929,East,10,2024-01-15,
1930,Customer 1930,South,30,2024-01-15,
1931,Customer 1931,South,10,2024-01-15,
1932,Customer 1932,West,30,2024-01-15,
1933,Customer 1933,West,9999999,2024-01-15,
1934,Customer 1934,North,10,2024-01-15,
1935,Customer 1935,North,30,2024-01-15,
1936,Customer 1936,East,30,2024-01-15,
1937,Customer 1937,West,20,2024-01-15,
1938,Customer 1938,East,9999999,2024-01-15,
1939,Customer 1939,East,10,2024-01-15,
1940,Customer 1940,South,9999999,2024-01-15,
1941,Customer 1941,East,9999999,2024-01-15,
1942,Customer 1942,West,30,2024-01-15,
1943,Customer 1943,North,9999999,2024-01-15,
1944,Customer 1944,West,20,2024-01-15,
1945,Customer 1945,South,20,2024-01-15,
1946,Customer 1946,East,10,2024-01-15,
1947,Customer 1947,South,20,2024-01-15,
1948,Customer 1948,South,20,2024-01-15,
1949,Customer 1949,North,30,2024-01-15,
1950,Customer 1950,West,20,2024-01-15,
1951,Customer 1951,North,30,2024-01-15,
1952,Customer 1952,West,9999999,2024-01-15,
1953,Customer 1953,South,9999999,2024-01-15,
1954,Customer 1954,West,20,2024-01-15,
1955,Customer 1955,South,10,2024-01-15,
1956,Customer 1956,South,10,2024-01-15,
1957,Customer 1957,South,20,2024-01-15,
1958,Customer 1958,South,10,2024-01-15,
1959,Customer 1959,South,10,2024-01-15,
1960,Customer 1960,South,30,2024-01-15,
1961,Customer 1961 ,North,9999999,2024-01-15,
1962,Customer 1962,North,30,2024-01-15,
1963,Customer 1963,West,20,2024-01-15,
1964,Customer 1964,West,9999999,2024-01-15,
1965,Customer 1965,South,20,2024-01-15,
1966,Customer 1966,South,9999999,2024-01-15,
1967,Customer 1967,East,20,2024-01-15,
1968,Customer 1968,East,20,2024-01-15,
1969,Customer 1969,North,9999999,2024-01-15,
1970,Customer 1970,West,20,2024-01-15,
1971,Customer 1971,South,9999999,2024-01-15,
1972,Customer 1972,North,10,2024-01-15,
1973,Customer 1973,West,20,2024-01-15,
1974,Customer 1974,North,20,2024-01-15,
1975,Customer 1975,West,20,2024-01-15,
1976,Customer 1976,North,10,2024-01-15,
1977,Customer 1977,West,10,2024-01-15,
1978,Customer 1978,North,20,2024-01-15,
1979,Customer 1979,West,9999999,2024-01-15,
1980,Customer 1980,North,30,2024-01-15,
1981,Customer 1981,South,9999999,2024-01-15,
1982,Customer 1982,West,9999999,2024-01-15,
1983,Customer 1983,North,30,2024-01-15,
1984,Customer 1984,South,9999999,2024-01-15,
1985,Customer 1985,West,30,2024-01-15,
1986,Customer 1986,North,20,2024-01-15,
1987,Customer 1987,West,30,2024-01-15,
1988,Customer 1988,South,30,2024-01-15,
1989,Customer 1989,North,10,2024-01-15,
1990,Customer 1990,North,10,2024-01-15,
1991,Customer 1991,South,9999999,2024-01-15,
1992,Customer 1992,West,30,2024-01-15,
1993,Customer 1993,North,30,2024-01-15,
1994,Customer 1994,West,20,2024-01-15,
1995,Customer 1995,East,30,2024-01-15,
1996,Customer 1996,East,9999999,2024-01-15,
1997,Customer 1997,West,30,2024-01-15,
1998,Customer 1998 ,West,20,2024-01-15,
1999,Customer 1999,South,9999999,2024-01-15,
2000,Customer 2000,East,N/A,2024-01-15,
2001,Customer 2001,East,9999999,2024-01-15,
2002,Customer 2002,East,30,2024-01-15,
2003,Customer 2003,South,9999999,2024-01-15,
2004,Customer 2004,South,10,2024-01-15,
2005,Customer 2005,South,9999999,2024-01-15,
2006,Customer 2006,South,10,2024-01-15,
2007,Customer 2007,East,9999999,2024-01-15,
2008,Customer 2008,South,10,2024-01-15,
2009,Customer 2009,North,9999999,2024-01-15,
2010,Customer 2010,South,10,2024-01-15,
2011,Customer 2011,West,9999999,2024-01-15,
2012,Customer 2012,North,10,2024-01-15,
2013,Customer 2013,South,30,2024-01-15,
2014,Customer 2014,North,30,2024-01-15,
2015,Customer 2015,West,10,2024-01-15,
2016,Customer 2016,East,9999999,2024-01-15,
2017,Customer 2017,South,10,2024-01-15,
2018,Customer 2018,West,9999999,2024-01-15,
2019,Customer 2019,South,10,2024-01-15,
2020,Customer 2020,South,30,2024-01-15,
2021,Customer 2021,South,10,2024-01-15,
2022,Customer 2022,North,20,2024-01-15,
2023,Customer 2023,South,30,2024-01-15,
2024,Customer 2024,South,10,2024-01-15,
2025,Customer 2025,East,10,2024-01-15,
2026,Customer 2026,East,9999999,2024-01-15,
2027,Customer 2027,West,9999999,2024-01-15,
2028,Customer 2028,North,20,2024-01-15,
2029,Customer 2029,North,10,2024-01-15,
2030,Customer 2030,East,30,2024-01-15,
2031,Customer 2031,East,30,2024-01-15,
2032,Customer 2032,South,20,2024-01-15,
2033,Customer 2033,West,9999999,2024-01-15,
2034,Customer 2034,East,10,2024-01-15,
2035,Customer 2035 ,West,20,2024-01-15,
2036,Customer 2036,North,10,2024-01-15,
2037,Customer 2037,East,30,2024-01-15,
2038,Customer 2038,East,10,2024-01-15,
2039,Customer 2039,West,30,2024-01-15,
2040,Customer 2040,West,9999999,2024-01-15,
2041,Customer 2041,East,20,2024-01-15,
2042,Customer 2042,West,9999999,2024-01-15,
2043,Customer 2043,West,10,2024-01-15,
2044,Customer 2044,East,10,2024-01-15,
2045,Customer 2045,West,10,2024-01-15,
2046,Customer 2046,South,20,2024-01-15,
2047,Customer 2047,West,30,2024-01-15,
2048,Customer 2048,North,30,2024-01-15,
2049,Customer 2049,South,30,2024-01-15,
2050,Customer 2050,North,30,2024-01-15,
2051,Customer 2051,East,9999999,2024-01-15,
2052,Customer 2052,South,10,2024-01-15,
2053,Customer 2053,East,9999999,2024-01-15,
2054,Customer 2054,South,30,2024-01-15,
2055,Customer 2055,South,30,2024-01-15,
2056,Customer 2056,West,20,2024-01-15,
2057,Customer 2057,South,20,2024-01-15,
2058,Customer 2058,East,20,2024-01-15,
2059,Customer 2059,South,20,2024-01-15,
2060,Customer 2060,South,20,2024-01-15,
2061,Customer 2061,South,30,2024-01-15,
2062,Customer 2062,North,10,2024-01-15,
2063,Customer 2063,West,10,2024-01-15,
2064,Customer 2064,North,10,2024-01-15,
2065,Customer 2065,East,9999999,2024-01-15,
2066,Customer 2066,West,30,2024-01-15,
2067,Customer 2067,West,30,2024-01-15,
2068,Customer 2068,East,20,2024-01-15,
2069,Customer 2069,South,9999999,2024-01-15,
2070,Customer 2070,North,20,2024-01-15,
2071,Customer 2071,West,9999999,2024-01-15,
2072,Customer 2072 ,East,10,2024-01-15,
2073,Customer 2073,South,9999999,2024-01-15,
2074,Customer 2074,North,9999999,2024-01-15,
2075,Customer 2075,East,9999999,2024-01-15,
2076,Customer 2076,North,10,2024-01-15,
2077,Customer 2077,West,20,2024-01-15,
2078,Customer 2078,East,10,2024-01-15,
2079,Customer 2079,East,30,2024-01-15,
2080,Customer 2080,East,20,2024-01-15,
2081,Customer 2081,East,20,2024-01-15,
2082,Customer 2082,East,9999999,2024-01-15,
2083,Customer 2083,South,30,2024-01-15,
2084,Customer 2084,West,9999999,2024-01-15,
2085,Customer 2085,West,20,2024-01-15,
2086,Customer 2086,East,30,2024-01-15,
2087,Customer 2087,East,9999999,2024-01-15,
2088,Customer 2088,South,9999999,2024-01-15,
2089,Customer 2089,South,20,2024-01-15,
2090,Customer 2090,East,10,2024-01-15,
2091,Customer 2091,West,20,2024-01-15,
2092,Customer 2092,South,9999999,2024-01-15,
2093,Customer 2093,South,20,2024-01-15,
