id,name,category,amount,signup_date,notes
1209,Person 1209,South,1813.5,2024-01-15,
1210,Person 1210,East,1815.0,2024-01-15,
1211,Person 1211,West,1816.5,2024-01-15,
1212,Person 1212,North,1818.0,2024-01-15,
1213,Person 1213,South,1819.5,2024-01-15,
1214,Person 1214,East,1821.0,2024-01-15,
1215,Person 1215,West,1822.5,2024-01-15,
1216,Person 1216,North,1824.0,2024-01-15,
1217,Person 1217,South,1825.5,2024-01-15,
1218,Person 1218,East,1827.0,2024-01-15,
1219,Person 1219,West,1828.5,2024-01-15,
1220,Person 1220,North,1830.0,2024-01-15,
1221,Person 1221,South,1831.5,2024-01-15,
1222,Person 1222,East,1833.0,2024-01-15,
1223,Person 1223,West,1834.5,2024-01-15,
1224,Person 1224,North,1836.0,2024-01-15,
1225,Person 1225,South,1837.5,2024-01-15,
1226,Person 1226,East,1839.0,2024-01-15,
1227,Person 1227,West,1840.5,2024-01-15,
1228,Person 1228,North,1842.0,2024-01-15,
1229,Person 1229,South,1843.5,2024-01-15,
1230,Person 1230,East,1845.0,2024-01-15,
1231,Person 1231,West,1846.5,2024-01-15,
1232,Person 1232,North,1848.0,2024-01-15,
1233,Person 1233,South,1849.5,2024-01-15,
1234,Person 1234,East,1851.0,2024-01-15,
1235,Person 1235,West,1852.5,2024-01-15,
1236,Person 1236,North,1854.0,2024-01-15,
1237,Person 1237,South,1855.5,2024-01-15,
1238,Person 1238,East,1857.0,2024-01-15,
1239,Person 1239,West,1858.5,2024-01-15,
1240,Person 1240,North,1860.0,2024-01-15,
1241,Person 1241,South,1861.5,2024-01-15,
1242,Person 1242,East,1863.0,2024-01-15,
1243,Person 1243,West,1864.5,2024-01-15,
1244,Person 1244,North,1866.0,2024-01-15,
1245,Person 1245,South,1867.5,2024-01-15,
1246,Person 1246,East,1869.0,2024-01-15,
1247,Person 1247,West,1870.5,2024-01-15,
1248,Person 1248,North,1872.0,2024-01-15,
1249,Person 1249,South,1873.5,2024-01-15,
1250,Person 1250,East,1875.0,2024-01-15,
1251,Person 1251,West,1876.5,2024-01-15,
1252,Person 1252,North,1878.0,2024-01-15,
1253,Person 1253,South,1879.5,2024-01-15,
1254,Person 1254,East,1881.0,2024-01-15,
1255,Person 1255,West,1882.5,2024-01-15,
1256,Person 1256,North,1884.0,2024-01-15,
1257,Person 1257,South,1885.5,2024-01-15,
1258,Person 1258,East,1887.0,2024-01-15,
1259,Person 1259,West,1888.5,2024-01-15,
1260,Person 1260,North,1890.0,2024-01-15,
1261,Person 1261,South,1891.5,2024-01-15,
1262,Person 1262,East,1893.0,2024-01-15,
1263,Person 1263,West,1894.5,2024-01-15,
1264,Person 1264,North,1896.0,2024-01-15,
1265,Person 1265,South,1897.5,2024-01-15,
1266,Person 1266,East,1899.0,2024-01-15,
1267,Person 1267,West,1900.5,2024-01-15,
1268,Person 1268,North,1902.0,2024-01-15,
1269,Person 1269,South,1903.5,2024-01-15,
1270,Person 1270,East,1905.0,2024-01-15,
1271,Person 1271,West,1906.5,2024-01-15,
1272,Person 1272,North,1908.0,2024-01-15,
1273,Person 1273,South,1909.5,2024-01-15,
1274,Person 1274,East,1911.0,2024-01-15,
1275,Person 1275,West,1912.5,2024-01-15,
1276,Person 1276,North,1914.0,2024-01-15,
1277,Person 1277,South,1915.5,2024-01-15,
1278,Person 1278,East,1917.0,2024-01-15,
1279,Person 1279,West,1918.5,2024-01-15,
1280,Person 1280,North,1920.0,2024-01-15,
1281,Person 1281,South,1921.5,2024-01-15,
1282,Person 1282,East,1923.0,2024-01-15,
1283,Person 1283,West,1924.5,2024-01-15,
1284,Person 1284,North,1926.0,2024-01-15,
1285,Person 1285,South,1927.5,2024-01-15,
1286,Person 1286,East,1929.0,2024-01-15,
1287,Person 1287,West,1930.5,2024-01-15,
1288,Person 1288,North,1932.0,2024-01-15,
1289,Person 1289,South,1933.5,2024-01-15,
1290,Person 1290,East,1935.0,2024-01-15,
1291,Person 1291,West,1936.5,2024-01-15,
1292,Person 1292,North,1938.0,2024-01-15,
1293,Person 1293,South,1939.5,2024-01-15,
1294,Person 1294,East,1941.0,2024-01-15,
1295,Person 1295,West,1942.5,2024-01-15,
1296,Person 1296,North,1944.0,2024-01-15,
1297,Person 1297,South,1945.5,2024-01-15,
1298,Person 1298,East,1947.0,2024-01-15,
1299,Person 1299,West,1948.5,2024-01-15,
1300,Person 1300,North,1950.0,2024-01-15,
1301,Person 1301,South,1951.5,2024-01-15,
1302,Person 1302,East,1953.0,2024-01-15,
1303,Person 1303,West,1954.5,2024-01-15,
1304,Person 1304,North,1956.0,2024-01-15,
1305,Person 1305,South,1957.5,2024-01-15,
1306,Person 1306,East,1959.0,2024-01-15,
1307,Person 1307,West,1960.5,2024-01-15,
1308,Person 1308,North,1962.0,2024-01-15,
1309,Person 1309,South,1963.5,2024-01-15,
1310,Person 1310,East,1965.0,2024-01-15,
1311,Person 1311,West,1966.5,2024-01-15,
1312,Person 1312,North,1968.0,2024-01-15,
1313,Person 1313,South,1969.5,2024-01-15,
1314,Person 1314,East,1971.0,2024-01-15,
1315,Person 1315,West,1972.5,2024-01-15,
1316,Person 1316,North,1974.0,2024-01-15,
1317,Person 1317,South,1975.5,2024-01-15,
1318,Person 1318,East,1977.0,2024-01-15,
1319,Person 1319,West,1978.5,2024-01-15,
1320,Person 1320,North,1980.0,2024-01-15,
1321,Person 1321,South,1981.5,2024-01-15,
1322,Person 1322,East,1983.0,2024-01-15,
1323,Person 1323,West,1984.5,2024-01-15,
1324,Person 1324,North,1986.0,2024-01-15,
1325,Person 1325,South,1987.5,2024-01-15,
1326,Person 1326,East,1989.0,2024-01-15,
1327,Person 1327,West,1990.5,2024-01-15,
1328,Person 1328,North,1992.0,2024-01-15,
1329,Person 1329,South,1993.5,2024-01-15,
1330,Person 1330,East,1995.0,2024-01-15,
1331,Person 1331,West,1996.5,2024-01-15,
1332,Person 1332,North,1998.0,2024-01-15,
1333,Person 1333,South,1999.5,2024-01-15,
1334,Person 1334,East,2001.0,2024-01-15,
1335,Person 1335,West,2002.5,2024-01-15,
1336,Person 1336,North,2004.0,2024-01-15,
1337,Person 1337,South,2005.5,2024-01-15,
1338,Person 1338,East,2007.0,2024-01-15,
1339,Person 1339,West,2008.5,2024-01-15,
1340,Person 1340,North,2010.0,2024-01-15,
1341,Person 1341,South,2011.5,2024-01-15,
1342,Person 1342,East,2013.0,2024-01-15,
1343,Person 1343,West,2014.5,2024-01-15,
1344,Person 1344,North,2016.0,2024-01-15,
1345,Person 1345,South,2017.5,2024-01-15,
1346,Person 1346,East,2019.0,2024-01-15,
1347,Person 1347,West,2020.5,2024-01-15,
1348,Person 1348,North,2022.0,2024-01-15,
1349,Person 1349,South,2023.5,2024-01-15,
1350,Person 1350,East,2025.0,2024-01-15,
1351,Person 1351,West,2026.5,2024-01-15,
1352,Person 1352,North,2028.0,2024-01-15,
1353,Person 1353,South,2029.5,2024-01-15,
1354,Person 1354,East,2031.0,2024-01-15,
1355,Person 1355,West,2032.5,2024-01-15,
1356,Person 1356,North,2034.0,2024-01-15,
1357,Person 1357,South,2035.5,2024-01-15,
1358,Person 1358,East,2037.0,2024-01-15,
1359,Person 1359,West,2038.5,2024-01-15,
1360,Person 1360,North,2040.0,2024-01-15,
1361,Person 1361,South,2041.5,2024-01-15,
1362,Person 1362,East,2043.0,2024-01-15,
1363,Person 1363,West,2044.5,2024-01-15,
1364,Person 1364,North,2046.0,2024-01-15,
1365,Person 1365,South,2047.5,2024-01-15,
1366,Person 1366,East,2049.0,2024-01-15,
1367,Person 1367,West,2050.5,2024-01-15,
1368,Person 1368,North,2052.0,2024-01-15,
1369,Person 1369,South,2053.5,2024-01-15,
1370,Person 1370,East,2055.0,2024-01-15,
1371,Person 1371,West,2056.5,2024-01-15,
1372,Person 1372,North,2058.0,2024-01-15,
1373,Person 1373,South,2059.5,2024-01-15,
1374,Person 1374,East,2061.0,2024-01-15,
1375,Person 1375,West,2062.5,2024-01-15,
1376,Person 1376,North,2064.0,2024-01-15,
1377,Person 1377,South,2065.5,2024-01-15,
1378,Person 1378,East,2067.0,2024-01-15,
1379,Person 1379,West,2068.5,2024-01-15,
1380,Person 1380,North,2070.0,2024-01-15,
1381,Person 1381,South,2071.5,2024-01-15,
1382,Person 1382,East,2073.0,2024-01-15,
1383,Person 1383,West,2074.5,2024-01-15,
1384,Person 1384,North,2076.0,2024-01-15,
1385,Person 1385,South,2077.5,2024-01-15,
1386,Person 1386,East,2079.0,2024-01-15,
1387,Person 1387,West,2080.5,2024-01-15,
1388,Person 1388,North,2082.0,2024-01-15,
1389,Person 1389,South,2083.5,2024-01-15,
1390,Person 1390,East,2085.0,2024-01-15,
1391,Person 1391,West,2086.5,2024-01-15,
1392,Person 1392,North,2088.0,2024-01-15,
1393,Person 1393,South,2089.5,2024-01-15,
1394,Person 1394,East,2091.0,2024-01-15,
1395,Person 1395,West,2092.5,2024-01-15,
1396,Person 1396,North,2094.0,2024-01-15,
1397,Person 1397,South,2095.5,2024-01-15,
1398,Person 1398,East,2097.0,2024-01-15,
1399,Person 1399,West,2098.5,2024-01-15,
1400,Person 1400,North,2100.0,2024-01-15,
1401,Person 1401,South,2101.5,2024-01-15,
1402,Person 1402,East,2103.0,2024-01-15,
1403,Person 1403,West,2104.5,2024-01-15,
1404,Person 1404,North,2106.0,2024-01-15,
1405,Person 1405,South,2107.5,2024-01-15,
1406,Person 1406,East,2109.0,2024-01-15,
1407,Person 1407,West,2110.5,2024-01-15,
1408,Person 1408,North,2112.0,2024-01-15,
1409,Person 1409,South,2113.5,2024-01-15,
1410,Person 1410,East,2115.0,2024-01-15,
1411,Person 1411,West,2116.5,2024-01-15,
1412,Person 1412,North,2118.0,2024-01-15,
1413,Person 1413,South,2119.5,2024-01-15,
1414,Person 1414,East,2121.0,2024-01-15,
1415,Person 1415,West,2122.5,2024-01-15,
1416,Person 1416,North,2124.0,2024-01-15,
1417,Person 1417,South,2125.5,2024-01-15,
1418,Person 1418,East,2127.0,2024-01-15,
1419,Person 1419,West,2128.5,2024-01-15,
1420,Person 1420,North,2130.0,2024-01-15,
1421,Person 1421,South,2131.5,2024-01-15,
1422,Person 1422,East,2133.0,2024-01-15,
1423,Person 1423,West,2134.5,2024-01-15,
1424,Person 1424,North,2136.0,2024-01-15,
1425,Person 1425,South,2137.5,2024-01-15,
1426,Person 1426,East,2139.0,2024-01-15,
1427,Person 1427,West,2140.5,2024-01-15,
1428,Person 1428,North,2142.0,2024-01-15,
1429,Person 1429,South,2143.5,2024-01-15,
1430,Person 1430,East,2145.0,2024-01-15,
1431,Person 1431,West,2146.5,2024-01-15,
1432,Person 1432,North,2148.0,2024-01-15,
1433,Person 1433,South,2149.5,2024-01-15,
1434,Person 1434,East,2151.0,2024-01-15,
1435,Person 1435,West,2152.5,2024-01-15,
1436,Person 1436,North,2154.0,2024-01-15,
1437,Person 1437,South,2155.5,2024-01-15,
1438,Person 1438,East,2157.0,2024-01-15,
1439,Person 1439,West,2158.5,2024-01-15,
1440,Person 1440,North,2160.0,2024-01-15,
1441,Person 1441,South,2161.5,2024-01-15,
1442,Person 1442,East,2163.0,2024-01-15,
1443,Person 1443,West,2164.5,2024-01-15,
1444,Person 1444,North,2166.0,2024-01-15,
1445,Person 1445,South,2167.5,2024-01-15,
1446,Person 1446,East,2169.0,2024-01-15,
1447,Person 1447,West,2170.5,2024-01-15,
1448,Person 1448,North,2172.0,2024-01-15,
1449,Person 1449,South,2173.5,2024-01-15,
1450,Person 1450,East,2175.0,2024-01-15,
1451,Person 1451,West,2176.5,2024-01-15,
1452,Person 1452,North,2178.0,2024-01-15,
1453,Person 1453,South,2179.5,2024-01-15,
1454,Person 1454,East,2181.0,2024-01-15,
1455,Person 1455,West,2182.5,2024-01-15,
1456,Person 1456,North,2184.0,2024-01-15,
1457,Person 1457,South,2185.5,2024-01-15,
1458,Person 1458,East,2187.0,2024-01-15,
1459,Person 1459,West,2188.5,2024-01-15,
1460,Person 1460,North,2190.0,2024-01-15,
1461,Person 1461,South,2191.5,2024-01-15,
1462,Person 1462,East,2193.0,2024-01-15,
1463,Person 1463,West,2194.5,2024-01-15,
1464,Person 1464,North,2196.0,2024-01-15,
1465,Person 1465,South,2197.5,2024-01-15,
1466,Person 1466,East,2199.0,2024-01-15,
1467,Person 1467,West,2200.5,2024-01-15,
1468,Person 1468,North,2202.0,2024-01-15,
1469,Person 1469,South,2203.5,2024-01-15,
1470,Person 1470,East,2205.0,2024-01-15,
1471,Person 1471,West,2206.5,2024-01-15,
1472,Person 1472,North,2208.0,2024-01-15,
1473,Person 1473,South,2209.5,2024-01-15,
1474,Person 1474,East,2211.0,2024-01-15,
1475,Person 1475,West,2212.5,2024-01-15,
1476,Person 1476,North,2214.0,2024-01-15,
1477,Person 1477,South,2215.5,2024-01-15,
1478,Person 1478,East,2217.0,2024-01-15,
1479,Person 1479,West,2218.5,2024-01-15,
1480,Person 1480,North,2220.0,2024-01-15,
1481,Person 1481,South,2221.5,2024-01-15,
1482,Person 1482,East,2223.0,2024-01-15,
1483,Person 1483,West,2224.5,2024-01-15,
1484,Person 1484,North,2226.0,2024-01-15,
1485,Person 1485,South,2227.5,2024-01-15,
1486,Person 1486,East,2229.0,2024-01-15,
1487,Person 1487,West,2230.5,2024-01-15,
1488,Person 1488,North,2232.0,2024-01-15,
1489,Person 1489,South,2233.5,2024-01-15,
1490,Person 1490,East,2235.0,2024-01-15,
1491,Person 1491,West,2236.5,2024-01-15,
1492,Person 1492,North,2238.0,2024-01-15,
1493,Person 1493,South,2239.5,2024-01-15,
1494,Person 1494,East,2241.0,2024-01-15,
1495,Person 1495,West,2242.5,2024-01-15,
1496,Person 1496,North,2244.0,2024-01-15,
1497,Person 1497,South,2245.5,2024-01-15,
1498,Person 1498,East,2247.0,2024-01-15,
1499,Person 1499,West,2248.5,2024-01-15,
1500,Person 1500,North,2250.0,2024-01-15,
1501,Person 1501,South,2251.5,2024-01-15,
1502,Person 1502,East,2253.0,2024-01-15,
1503,Person 1503,West,2254.5,2024-01-15,
1504,Person 1504,North,2256.0,2024-01-15,
1505,Person 1505,South,2257.5,2024-01-15,
1506,Person 1506,East,2259.0,2024-01-15,
1507,Person 1507,West,2260.5,2024-01-15,
1508,Person 1508,North,2262.0,2024-01-15,
1509,Person 1509,South,2263.5,2024-01-15,
1510,Person 1510,East,2265.0,2024-01-15,
1511,Person 1511,West,2266.5,2024-01-15,
1512,Person 1512,North,2268.0,2024-01-15,
1513,Person 1513,South,2269.5,2024-01-15,
1514,Person 1514,East,2271.0,2024-01-15,
1515,Person 1515,West,2272.5,2024-01-15,
1516,Person 1516,North,2274.0,2024-01-15,
1517,Person 1517,South,2275.5,2024-01-15,
1518,Person 1518,East,2277.0,2024-01-15,
1519,Person 1519,West,2278.5,2024-01-15,
1520,Person 1520,North,2280.0,2024-01-15,
1521,Person 1521,South,2281.5,2024-01-15,
1522,Person 1522,East,2283.0,2024-01-15,
1523,Person 1523,West,2284.5,2024-01-15,
1524,Person 1524,North,2286.0,2024-01-15,
1525,Person 1525,South,2287.5,2024-01-15,
1526,Person 1526,East,2289.0,2024-01-15,
1527,Person 1527,West,2290.5,2024-01-15,
1528,Person 1528,North,2292.0,2024-01-15,
1529,Person 1529,South,2293.5,2024-01-15,
1530,Person 1530,East,2295.0,2024-01-15,
1531,Person 1531,West,2296.5,2024-01-15,
1532,Person 1532,North,2298.0,2024-01-15,
1533,Person 1533,South,2299.5,2024-01-15,
1534,Person 1534,East,2301.0,2024-01-15,
1535,Person 1535,West,2302.5,2024-01-15,
1536,Person 1536,North,2304.0,2024-01-15,
1537,Person 1537,South,2305.5,2024-01-15,
1538,Person 1538,East,2307.0,2024-01-15,
1539,Person 1539,West,2308.5,2024-01-15,
1540,Person 1540,North,2310.0,2024-01-15,
1541,Person 1541,South,2311.5,2024-01-15,
1542,Person 1542,East,2313.0,2024-01-15,
1543,Person 1543,West,2314.5,2024-01-15,
1544,Person 1544,North,2316.0,2024-01-15,
1545,Person 1545,South,2317.5,2024-01-15,
1546,Person 1546,East,2319.0,2024-01-15,
1547,Person 1547,West,2320.5,2024-01-15,
1548,Person 1548,North,2322.0,2024-01-15,
1549,Person 1549,South,2323.5,2024-01-15,
1550,Person 1550,East,2325.0,2024-01-15,
1551,Person 1551,West,2326.5,2024-01-15,
1552,Person 1552,North,2328.0,2024-01-15,
1553,Person 1553,South,2329.5,2024-01-15,
1554,Person 1554,East,2331.0,2024-01-15,
1555,Person 1555,West,2332.5,2024-01-15,
1556,Person 1556,North,2334.0,2024-01-15,
1557,Person 1557,South,2335.5,2024-01-15,
1558,Person 1558,East,2337.0,2024-01-15,
1559,Person 1559,West,2338.5,2024-01-15,
1560,Person 1560,North,2340.0,2024-01-15,
1561,Person 1561,South,2341.5,2024-01-15,
1562,Person 1562,East,2343.0,2024-01-15,
1563,Person 1563,West,2344.5,2024-01-15,
1564,Person 1564,North,2346.0,2024-01-15,
1565,Person 1565,South,2347.5,2024-01-15,
1566,Person 1566,East,2349.0,2024-01-15,
1567,Person 1567,West,2350.5,2024-01-15,
1568,Person 1568,North,2352.0,2024-01-15,
1569,Person 1569,South,2353.5,2024-01-15,
1570,Person 1570,East,2355.0,2024-01-15,
1571,Person 1571,West,2356.5,2024-01-15,
1572,Person 1572,North,2358.0,2024-01-15,
1573,Person 1573,South,2359.5,2024-01-15,
1574,Person 1574,East,2361.0,2024-01-15,
1575,Person 1575,West,2362.5,2024-01-15,
1576,Person 1576,North,2364.0,2024-01-15,
1577,Person 1577,South,2365.5,2024-01-15,
1578,Person 1578,East,2367.0,2024-01-15,
1579,Person 1579,West,2368.5,2024-01-15,
1580,Person 1580,North,2370.0,2024-01-15,
1581,Person 1581,South,2371.5,2024-01-15,
1582,Person 1582,East,2373.0,2024-01-15,
1583,Person 1583,West,2374.5,2024-01-15,
1584,Person 1584,North,2376.0,2024-01-15,
1585,Person 1585,South,2377.5,2024-01-15,
1586,Person 1586,East,2379.0,2024-01-15,
1587,Person 1587,West,2380.5,2024-01-15,
1588,Person 1588,North,2382.0,2024-01-15,
1589,Person 1589,South,2383.5,2024-01-15,
1590,Person 1590,East,2385.0,2024-01-15,
1591,Person 1591,West,2386.5,2024-01-15,
1592,Person 1592,North,2388.0,2024-01-15,
1593,Person 1593,South,2389.5,2024-01-15,
1594,Person 1594,East,2391.0,2024-01-15,
1595,Person 1595,West,2392.5,2024-01-15,
1596,Person 1596,North,2394.0,2024-01-15,
1597,Person 1597,South,2395.5,2024-01-15,
1598,Person 1598,East,2397.0,2024-01-15,
1599,Person 1599,West,2398.5,2024-01-15,
1600,Person 1600,North,2400.0,2024-01-15,
1601,Person 1601,South,2401.5,2024-01-15,
1602,Person 1602,East,2403.0,2024-01-15,
1603,Person 1603,West,2404.5,2024-01-15,
1604,Person 1604,North,2406.0,2024-01-15,
1605,Person 1605,South,2407.5,2024-01-15,
1606,Person 1606,East,2409.0,2024-01-15,
1607,Person 1607,West,2410.5,2024-01-15,
1608,Person 1608,North,2412.0,2024-01-15,
1609,Person 1609,South,2413.5,2024-01-15,
1610,Person 1610,East,2415.0,2024-01-15,
1611,Person 1611,West,2416.5,2024-01-15,
1612,Person 1612,North,2418.0,2024-01-15,
1613,Person 1613,South,2419.5,2024-01-15,
1614,Person 1614,East,2421.0,2024-01-15,
1615,Person 1615,West,2422.5,2024-01-15,
1616,Person 1616,North,2424.0,2024-01-15,
1617,Person 1617,South,2425.5,2024-01-15,
1618,Person 1618,East,2427.0,2024-01-15,
1619,Person 1619,West,2428.5,2024-01-15,
1620,Person 1620,North,2430.0,2024-01-15,
1621,Person 1621,South,2431.5,2024-01-15,
1622,Person 1622,East,2433.0,2024-01-15,
1623,Person 1623,West,2434.5,2024-01-15,
1624,Person 1624,North,2436.0,2024-01-15,
1625,Person 1625,South,2437.5,2024-01-15,
1626,Person 1626,East,2439.0,2024-01-15,
1627,Person 1627,West,2440.5,2024-01-15,
1628,Person 1628,North,2442.0,2024-01-15,
1629,Person 1629,South,2443.5,2024-01-15,
1630,Person 1630,East,2445.0,2024-01-15,
1631,Person 1631,West,2446.5,2024-01-15,
1632,Person 1632,North,2448.0,2024-01-15,
1633,Person 1633,South,2449.5,2024-01-15,
1634,Person 1634,East,2451.0,2024-01-15,
1635,Person 1635,West,2452.5,2024-01-15,
1636,Person 1636,North,2454.0,2024-01-15,
1637,Person 1637,South,2455.5,2024-01-15,
1638,Person 1638,East,2457.0,2024-01-15,
1639,Person 1639,West,2458.5,2024-01-15,
1640,Person 1640,North,2460.0,2024-01-15,
1641,Person 1641,South,2461.5,2024-01-15,
1642,Person 1642,East,2463.0,2024-01-15,
1643,Person 1643,West,2464.5,2024-01-15,
1644,Person 1644,North,2466.0,2024-01-15,
1645,Person 1645,South,2467.5,2024-01-15,
1646,Person 1646,East,2469.0,2024-01-15,
1647,Person 1647,West,2470.5,2024-01-15,
1648,Person 1648,North,2472.0,2024-01-15,
1649,Person 1649,South,2473.5,2024-01-15,
1650,Person 1650,East,2475.0,2024-01-15,
1651,Person 1651,West,2476.5,2024-01-15,
1652,Person 1652,North,2478.0,2024-01-15,
1653,Person 1653,South,2479.5,2024-01-15,
1654,Person 1654,East,2481.0,2024-01-15,
1655,Person 1655,West,2482.5,2024-01-15,
1656,Person 1656,North,2484.0,2024-01-15,
1657,Person 1657,South,2485.5,2024-01-15,
1658,Person 1658,East,2487.0,2024-01-15,
1659,Person 1659,West,2488.5,2024-01-15,
1660,Person 1660,North,2490.0,2024-01-15,
1661,Person 1661,South,2491.5,2024-01-15,
1662,Person 1662,East,2493.0,2024-01-15,
1663,Person 1663,West,2494.5,2024-01-15,
1664,Person 1664,North,2496.0,2024-01-15,
1665,Person 1665,South,2497.5,2024-01-15,
1666,Person 1666,East,2499.0,2024-01-15,
1667,Person 1667,West,2500.5,2024-01-15,
1668,Person 1668,North,2502.0,2024-01-15,
1669,Person 1669,South,2503.5,2024-01-15,
1670,Person 1670,East,2505.0,2024-01-15,
1671,Person 1671,West,2506.5,2024-01-15,
1672,Person 1672,North,2508.0,2024-01-15,
1673,Person 1673,South,2509.5,2024-01-15,
1674,Person 1674,East,2511.0,2024-01-15,
1675,Person 1675,West,2512.5,2024-01-15,
1676,Person 1676,North,2514.0,2024-01-15,
1677,Person 1677,South,2515.5,2024-01-15,
1678,Person 1678,East,2517.0,2024-01-15,
1679,Person 1679,West,2518.5,2024-01-15,
1680,Person 1680,North,2520.0,2024-01-15,
1681,Person 1681,South,2521.5,2024-01-15,
1682,Person 1682,East,2523.0,2024-01-15,
1683,Person 1683,West,2524.5,2024-01-15,
1684,Person 1684,North,2526.0,2024-01-15,
1685,Person 1685,South,2527.5,2024-01-15,
1686,Person 1686,East,2529.0,2024-01-15,
1687,Person 1687,West,2530.5,2024-01-15,
1688,Person 1688,North,2532.0,2024-01-15,
1689,Person 1689,South,2533.5,2024-01-15,
1690,Person 1690,East,2535.0,2024-01-15,
1691,Person 1691,West,2536.5,2024-01-15,
1692,Person 1692,North,2538.0,2024-01-15,
1693,Person 1693,South,2539.5,2024-01-15,
1694,Person 1694,East,2541.0,2024-01-15,
1695,Person 1695,West,2542.5,2024-01-15,
1696,Person 1696,North,2544.0,2024-01-15,
1697,Person 1697,South,2545.5,2024-01-15,
1698,Person 1698,East,2547.0,2024-01-15,
1699,Person 1699,West,2548.5,2024-01-15,
1700,Person 1700,North,2550.0,2024-01-15,
1701,Person 1701,South,2551.5,2024-01-15,
1702,Person 1702,East,2553.0,2024-01-15,
1703,Person 1703,West,2554.5,2024-01-15,
1704,Person 1704,North,2556.0,2024-01-15,
1705,Person 1705,South,2557.5,2024-01-15,
1706,Person 1706,East,2559.0,2024-01-15,
1707,Person 1707,West,2560.5,2024-01-15,
1708,Person 1708,North,2562.0,2024-01-15,
1709,Person 1709,South,2563.5,2024-01-15,
1710,Person 1710,East,2565.0,2024-01-15,
1711,Person 1711,West,2566.5,2024-01-15,
1712,Person 1712,North,2568.0,2024-01-15,
1713,Person 1713,South,2569.5,2024-01-15,
1714,Person 1714,East,2571.0,2024-01-15,
1715,Person 1715,West,2572.5,2024-01-15,
1716,Person 1716,North,2574.0,2024-01-15,
1717,Person 1717,South,2575.5,2024-01-15,
1718,Person 1718,East,2577.0,2024-01-15,
1719,Person 1719,West,2578.5,2024-01-15,
1720,Person 1720,North,2580.0,2024-01-15,
1721,Person 1721,South,2581.5,2024-01-15,
1722,Person 1722,East,2583.0,2024-01-15,
1723,Person 1723,West,2584.5,2024-01-15,
1724,Person 1724,North,2586.0,2024-01-15,
1725,Person 1725,South,2587.5,2024-01-15,
1726,Person 1726,East,2589.0,2024-01-15,
1727,Person 1727,West,2590.5,2024-01-15,
1728,Person 1728,North,2592.0,2024-01-15,
1729,Person 1729,South,2593.5,2024-01-15,
1730,Person 1730,East,2595.0,2024-01-15,
1731,Person 1731,West,2596.5,2024-01-15,
1732,Person 1732,North,2598.0,2024-01-15,
1733,Person 1733,South,2599.5,2024-01-15,
1734,Person 1734,East,2601.0,2024-01-15,
1735,Person 1735,West,2602.5,2024-01-15,
1736,Person 1736,North,2604.0,2024-01-15,
1737,Person 1737,South,2605.5,2024-01-15,
1738,Person 1738,East,2607.0,2024-01-15,
1739,Person 1739,West,2608.5,2024-01-15,
1740,Person 1740,North,2610.0,2024-01-15,
1741,Person 1741,South,2611.5,2024-01-15,
1742,Person 1742,East,2613.0,2024-01-15,
1743,Person 1743,West,2614.5,2024-01-15,
1744,Person 1744,North,2616.0,2024-01-15,
1745,Person 1745,South,2617.5,2024-01-15,
1746,Person 1746,East,2619.0,2024-01-15,
1747,Person 1747,West,2620.5,2024-01-15,
1748,Person 1748,North,2622.0,2024-01-15,
1749,Person 1749,South,2623.5,2024-01-15,
1750,Person 1750,East,2625.0,2024-01-15,
1751,Person 1751,West,2626.5,2024-01-15,
1752,Person 1752,North,2628.0,2024-01-15,
1753,Person 1753,South,2629.5,2024-01-15,
1754,Person 1754,East,2631.0,2024-01-15,
1755,Person 1755,West,2632.5,2024-01-15,
1756,Person 1756,North,2634.0,2024-01-15,
1757,Person 1757,South,2635.5,2024-01-15,
1758,Person 1758,East,2637.0,2024-01-15,
1759,Person 1759,West,2638.5,2024-01-15,
1760,Person 1760,North,2640.0,2024-01-15,
1761,Person 1761,South,2641.5,2024-01-15,
1762,Person 1762,East,2643.0,2024-01-15,
1763,Person 1763,West,2644.5,2024-01-15,
1764,Person 1764,North,2646.0,2024-01-15,
1765,Person 1765,South,2647.5,2024-01-15,
1766,Person 1766,East,2649.0,2024-01-15,
1767,Person 1767,West,2650.5,2024-01-15,
1768,Person 1768,North,2652.0,2024-01-15,
1769,Person 1769,South,2653.5,2024-01-15,
1770,Person 1770,East,2655.0,2024-01-15,
1771,Person 1771,West,2656.5,2024-01-15,
1772,Person 1772,North,2658.0,2024-01-15,
1773,Person 1773,South,2659.5,2024-01-15,
1774,Person 1774,East,2661.0,2024-01-15,
1775,Person 1775,West,2662.5,2024-01-15,
1776,Person 1776,North,2664.0,2024-01-15,
1777,Person 1777,South,2665.5,2024-01-15,
1778,Person 1778,East,2667.0,2024-01-15,
1779,Person 1779,West,2668.5,2024-01-15,
1780,Person 1780,North,2670.0,2024-01-15,
1781,Person 1781,South,2671.5,2024-01-15,
1782,Person 1782,East,2673.0,2024-01-15,
1783,Person 1783,West,2674.5,2024-01-15,
1784,Person 1784,North,2676.0,2024-01-15,
1785,Person 1785,South,2677.5,2024-01-15,
1786,Person 1786,East,2679.0,2024-01-15,
1787,Person 1787,West,2680.5,2024-01-15,
1788,Person 1788,North,2682.0,2024-01-15,
1789,Person 1789,South,2683.5,2024-01-15,
1790,Person 1790,East,2685.0,2024-01-15,
